id,user_location,date,text,source
1341137685575065601,United States,2020-12-21 21:45:16,"#MyCovidVax first shot #PfizerBioNTech to protect and keep my family, my friends, my colleagues, my neighbors, my p… https://t.co/qVlWaUy1W1",Twitter for iPhone
1341131620678475776,"Canberra, Australia",2020-12-21 21:21:10,"My Grandad is getting the first part of the #PfizerBioNTech #COVID19 vaccine tomorrow. 

—a great scientific achiev… https://t.co/5IBdSGcOtK",Twitter for iPhone
1341126168767049729,Northern Ireland,2020-12-21 20:59:30,Hopefully the first step in putting this all behind us. Great service from the #COVID19 Vaccine team @setrust this… https://t.co/kACeWWLeo9,Twitter for iPhone
1341125861022584834,Switzerland,2020-12-21 20:58:16,I wasn't going to say anything about the #vaccine anymore but this crossed my path. Think twice about #vaccination… https://t.co/6M398tOeFL,Twitter for Android
1341125671595159553,Northamptonshire,2020-12-21 20:57:31,"48 hours post Covid vaccine and the pain in my arm has gone, I am tired but it's been a very long day - up at 4.30a… https://t.co/90b2cIJRyO",Twitter for Android
1341125432658280449,,2020-12-21 20:56:34,"Biden receives first dose of coronavirus vaccine publicly https://t.co/ZAqrhDLZwi
#Biden #BidenVaccine #PfizerBioNTech",Twitter for iPhone
1341125018441420800,"Nashville, TN",2020-12-21 20:54:55,https://t.co/QDXSdWWWVm @pfizer #PfizerCOVIDvaccine #PfizerBioNTech #PfizerBioNTech Come on - give Pfizer placebo participants vaccine too,Twitter for iPhone
1341124741772537856,"Dublin, Ireland",2020-12-21 20:53:49,"🚨NEW for @rtenews at 9 o'clock

🦠 Ireland is now in a ""Third Wave"" of this pandemic with people urged to stay at ho… https://t.co/loTVTSoWmt",Twitter Web App
1341123868258422785,"Saugerties, New York",2020-12-21 20:50:21,President-elect #JoeBiden received his first dose of the #PfizerBioNTech coronavirus vaccine on Monday afternoon.… https://t.co/UzYoI7h7ih,Twitter Web App
1341122216805724163,berlin / madrid,2020-12-21 20:43:47,"So why do they call it the #oxfordvaccine, when it’s developed by Oxford &amp; #AstraZeneca , but #Pfizer  vaccine, whe… https://t.co/htn9jGUHIH",Twitter for iPad
1341121838563377152,Northern Virginia,2020-12-21 20:42:17,"After you get the vaccine, how quickly does immunity kick in? For example, after you get the flu vaccine it takes t… https://t.co/Y8mfcdZdgv",Twitter for iPhone
1341121270864351232,in the NOW,2020-12-21 20:40:02,Question: Should the #COVIDdeniers in the House and Senate be moved to the front of the #CovidVaccine vaccine line?… https://t.co/h2ssHv14lo,Twitter for iPhone
1341120997722865670,"Washington, DC",2020-12-21 20:38:57,"“We owe you big, we really do!” @JoeBiden gives kudos to frontline health workers including the nurse practitioner… https://t.co/yOdTT5GBQ4",Twitter for iPhone
1341120442174599168,USA and Global,2020-12-21 20:36:44,"@AmyMek @naomirwolf #CovidVaccine 
🆘 No wonder they wanted protection from liability. It's all on taxpayers now.
Th… https://t.co/kc2RYwkiQv",Twitter for iPhone
1341118690423652353,"309,B No 4, Emaar Busines Park",2020-12-21 20:29:47,The European Union’s drug regulator has approved the #PfizerBioNTech coronavirus vaccine for emergency use weeks af… https://t.co/xlUFuNHQsS,Twitter Web App
1341118682047627268,Switzerland,2020-12-21 20:29:45,I woke up with right deltoid pain this morning. High psychosomatic resemblance of the IM injection I've been thinki… https://t.co/u7tv6ORm6J,Twitter for Android
1341114054568538114,National Capital & NB,2020-12-21 20:11:21,"@HannahThibedeau @carolemacneil @zchagla Q: When I receive my second dose of #PfizerBioNTech, and once 28 days or s… https://t.co/jHGypLMuyd",Twitter Web App
1341111948750962689,"Bellevue, WA",2020-12-21 20:02:59,Feeling fine at 48 hours!! #mildarmsoreness #48hourcheck #shot1done #VaccinesSaveLives #PfizerBioNTech #shot2in21days #signingofffornow,Twitter Web App
1341110152984981504,Cyprus,2020-12-21 19:55:51,"89 year old man died of #COVID19 in #Cyprus, raising #pandemic death toll to 96, revised after 4 other deaths were… https://t.co/Pryc1y5m3I",Twitter Web App
1341109107613417477,Florida,2020-12-21 19:51:42,3500 #modernavaccine arrive at @BaptistHealthSF and put in freezers at neg 20f- this on top of the #PfizerBioNTech… https://t.co/9mgPMk6iGJ,Twitter for iPhone
1341107823846014976,,2020-12-21 19:46:36,"Coronavirus Update: Pfizer BioNTech COVID Vaccine Price https://t.co/uweqLk4rFF via @YouTube 

#Covid_19 
#Pfizer… https://t.co/RdcyJaZLGc",Twitter Web App
1341107293535023105,"West Midlands, England",2020-12-21 19:44:30,@NHSuk Thank you @NHSuk for best christmas present ever . My 65 year old nhs worker mum vaccinated today against… https://t.co/Ll330KOUDc,Twitter for iPhone
1341105910073225216,Belgium,2020-12-21 19:39:00,"Who will have the #Pfizer #PfizerBioNTech #vaccine first and when can I get it?
#CovidVaccine authorisation for Eur… https://t.co/hf2mingKBM",Twitter Web App
1341104620337295362,National Capital & NB,2020-12-21 19:33:52,"#NewBrunswick reports 4 new cases of #COVID_19; ℹ️ A
 total of 1,871 individuals received their first dose of… https://t.co/P2TWdRabth",Twitter Web App
1341104539865378818,,2020-12-21 19:33:33,"🔴 European Union has approved the #PfizerBioNTech Coronavirus vaccine, the first inoculations to start across 27 co… https://t.co/csKXDdgGPW",Twitter for iPhone
1341104185975189512,"Columbus, OH",2020-12-21 19:32:09,"Both #COVID19 vaccines are up to 95% effective and based on mRNA with similar mild side effect profile!
#Pfizer… https://t.co/98bcS88dTD",Twitter for iPhone
1341101261576400907,"Cologne, Germany",2020-12-21 19:20:31,EU approves BioNTech-Pfizer COVID vaccine #COVID19  #PfizerBioNTech 💉 https://t.co/Cb3we7RMns,Twitter for iPhone
1341100343539675141,Dublin,2020-12-21 19:16:52,Health Minister Stephen Donnelly has said the Pfizer/BioNTech COVID-19 vaccine will be rolled out…… https://t.co/cdkFoah2MF,Nonli
1341099641199325185,,2020-12-21 19:14:05,"The European Commission has granted a conditional marketing authorization (CMA) for the #PfizerBioNTech vaccine, ma… https://t.co/bGc6iTrsE2",TweetDeck
1341099140139376640,,2020-12-21 19:12:06,Another serious question. Did any hospital workers in FL receive the #PfizerBioNTech vaccine? Or did FL wait an ent… https://t.co/hjSaRpqUvE,Twitter for iPhone
1341096990655000576,Deutschland,2020-12-21 19:03:33,"#coronavirus  #BioNTech #Pfizer #PfizerBioNTech 

#Science will win... 

#sciencewillwin 

Let's make this #trending https://t.co/LPQxLSPlR6",Twitter Web App
1341096221042204675,"South West, England",2020-12-21 19:00:30,After a very busy week I’ve managed to get back on social media and my whole feed is full of #CovidVaccine. I need… https://t.co/dA73ZBXgBv,Twitter for iPhone
1341091952759074818,"Doha, Qatar",2020-12-21 18:43:32,"MOPH: COVID-19 vaccination in Qatar to start on December 23 
#Qatar #QatarNews #COVID19Vaccine #PfizerBioNTech 

https://t.co/WzhxYKr31U",Twitter Web App
1341091515196698625,,2020-12-21 18:41:48,"FN SCAR, Walther, tous les jours, fuck BioNTech

#Vaccin #PfizerBioNTech 
@freezecorleone",Twitter Web App
1341087391319126017,Sri Lanka,2020-12-21 18:25:24,The first shipment of @pfizer-BioNTech #CovidVaccines💉 arrived in #Singapore 🇸🇬. Priority will be given to healthca… https://t.co/mGcDQyszlB,Twitter for Android
1341086121787346945,"Dublin, Ireland",2020-12-21 18:20:22,🦠 Full report on #pfizerbiontech vaccine 💉 approval in Europe and the new strain of #Covid19 that could already be… https://t.co/vmBdGundyy,Twitter Web App
1341083581217722369,,2020-12-21 18:10:16,Please sign and retweet. Thank you. #COVID19 #Covid19UK #Covid_19 #schoolsuk #COVID20 #saveourschools #CovidVaccine… https://t.co/nVJUzJwcXa,Twitter Web App
1341081926384427008,Amsterdam,2020-12-21 18:03:42,The presentation of #EMA approval today for #Pfizer #CoronaVaccine ; looks like a remake of the #Cancer Vaccin pres… https://t.co/ZXht93HLKh,Twitter Web App
1341080451805564928,"Dayton, OH",2020-12-21 17:57:50,Dr. Lisa (Wahlrab) Walsh '05 became one of the first to receive the #PfizerBioNTech COVID-19 vaccine last week.  Re… https://t.co/T7liXXtc6I,Twitter Web App
1341079706582433792,"San Francisco, CA",2020-12-21 17:54:52,"Is #PfizerBioNTech vaccine protecting against the new UK Covid variant? The answer is Yes, according to Evercore IS… https://t.co/eX0kKpmrJ2",Twitter Web App
1341079532774821903,Denmark,2020-12-21 17:54:11,I’m still waiting for someone to say that the vaccine is from Pfizer and Beyoncé. 😂 #COVID19 #pfizerbeyonce #PfizerBioNTech #coronavirus,Twitter for iPhone
1341075852625371137,,2020-12-21 17:39:33,"💉 Following @EMA_News recommendations released earlier today, the @EU_Commission grants marketing authorisation (co… https://t.co/8wNvzdqIiG",Twitter for iPhone
1341075727475601411,"Tondiarpet, VadaChennai",2020-12-21 17:39:04,"After #UK , #Canada and #US - now #Europe approves #PfizerBioNTech Covid vaccine..

#Valimai",Twitter for Android
1341072372015767556,"South Carolina, USA",2020-12-21 17:25:44,Two of three members of our household officially vaccinated. So thankful #CovidVaccine #PfizerBioNTech https://t.co/Y7DzkOG2pa,Twitter for iPhone
1341072203857715204,"Rome, Italy",2020-12-21 17:25:03,"""Many of us would balk at accepting a cell line from the kidney of a Holocaust victim, even though that injustice f… https://t.co/2NBvrMwx1k",Twitter Web App
1341071453832302592,,2020-12-21 17:22:05,Half a million people in Britain have now received their first dose of the Covid-19 #PfizerBioNTech vaccine.,Twitter for Android
1341070426949107712,Philippines,2020-12-21 17:18:00,Seeing posts of my colleagues all over the US getting their shots of the #PfizerBioNTech vaccine- this is the true… https://t.co/xjtklLBCjh,Twitter for iPhone
1341069831806697472,,2020-12-21 17:15:38,".@BorisJohnson said 500,000 people hav been vaccinated against #COVID19. UK has only recd 800,000 doses of the vacc… https://t.co/iXDYZLTCGi",Twitter Web App
1341064255378886657,"Chennai, India",2020-12-21 16:53:28,"After #UK , #Canada and #US - now #Europe approves #PfizerBioNTech Covid vaccine..",Twitter Web App
1341062188547629057,,2020-12-21 16:45:16,"Vaccine #1 accomplished! Small pinch, no burn at the push. In and out within 2 minutes. @orlandohealth has vaccinat… https://t.co/lqyzJ0Bjqf",Twitter for Android
1341059664625106946,Global,2020-12-21 16:35:14,"EU watchdog approves #PfizerBioNTech #Vaccine https://t.co/qt3TDZPoF6 

#Pandemic",Twitter Web App
1345487100943228928,Earth 🇪🇺🇬🇧 ,2021-01-02 21:48:17,"Interesting interview with John Moore, Professor of Microbiology and Immunology @Cornell by @AJEnglish re: UK appro… https://t.co/9PvzMrxqyU",Twitter Web App
1344606444180668416,United States,2020-12-31 11:28:52,The Vaccine rollout in the US is a Pathetic failure. Where are the Doses we were promised. Moderna &amp; Pfizer… https://t.co/SJN6KzilpS,Twitter for Android
1343219215747190787,Dublin,2020-12-27 15:36:31,"Varadkar: Ireland 'will start slower, but catch up' on COVID vaccine | On The Record
👉 https://t.co/UAnA2CW3vz… https://t.co/Ye55ExnO14",Nonli
1343155357552676865,Dublin,2020-12-27 11:22:46,"Stephen Donnelly says arrival of coronavirus vaccine is 'a day of hope' | Newstalk
➡️ https://t.co/AixBYF9VNL… https://t.co/Q4rHoCXb7W",Nonli
1342958217396166656,Ecuador,2020-12-26 22:19:24,"Someone hacked the vaccine 
Get rekt #Pfizer 😅

#PfizerBioNTech #Pfizervaccine #vaccines
https://t.co/9pLRRaqfMN",Twitter Web App
1342953701691023360,"Guelph, Ontario, Canada",2020-12-26 22:01:28,Just got the call that I will be getting the #PfizerBioNTech #CovidVaccine next week at @grhospitalkw. Feeling like… https://t.co/EGEUnfH5dv,Twitter for iPhone
1342945985354457089,United Kingdom,2020-12-26 21:30:48,Isn't William Shakespeare due his 2nd Covid shot? Where's the media at? #PfizerBioNTech https://t.co/bsUKjHJ7kO,Twitter Web App
1342932432648069125,Never Walk Alone,2020-12-26 20:36:57,"When no one get vaccinated, The disease can spread easily.

#COVID19 #vaccination #PfizerBioNTech",Twitter for Android
1342918827340935168,"Bronx, NY",2020-12-26 19:42:53,Belated X-mas/Boxing Day Gift! Thank you @MontefioreNYC and the scientists at #PfizerBioNTech! #CovidVaccine https://t.co/O1bjo4j4EG,Twitter Web App
1342917928174428163,"Brussels, Belgium",2020-12-26 19:39:18,Well sent well received #vaccination #vaccine #Covid #Pfizer #PfizerBioNTech https://t.co/TxPRhYT938,Twitter for iPhone
1342899826506153985,United States,2020-12-26 18:27:23,"#covid19vacccine #PfizerCovidVaccine #PfizerBioNTech 
Day 3 Post Vaccine ! Ask Questions! Get Answers! Two… https://t.co/eRfboAwMzX",Twitter for Android
1342899583173734402,,2020-12-26 18:26:25,Proud to have received #PfizerBioNTech vaccine today. Much more comfortable than wearing PPE all day! Grateful to l… https://t.co/MU8PUNwnGt,Twitter for Android
1342898962265755654,"Dublin, Ireland",2020-12-26 18:23:57,"don't drop it!!
#PfizerBioNTech 🇮🇪 https://t.co/si9xJFzKTG",Twitter for Android
1342898839435550723,"Philadelphia, PA",2020-12-26 18:23:27,Reverse Engineering the source code of the BioNTech/Pfizer SARS-CoV-2 Vaccine - Articles #COVID #vaccine… https://t.co/BOECJ02nNz,Twitter for iPhone
1342893909228351490,,2020-12-26 18:03:52,"@businessinsider Maga #covidiots are using #HydroxyChloroquine , but their political masters are taking… https://t.co/6LNnkNVmCE",Twitter for Android
1342891868254855171,,2020-12-26 17:55:45,"*US and/or Israeli connections, in other words, both the #PfizerBioNTech  and the #Moderna vaccines, what I meant to say.",Twitter Web App
1342887282391584770,"DC Metro Area, USA",2020-12-26 17:37:32,"@ThePoliticalIn6 @ABC Not only do I trust it, 8 days ago I received the #PfizerBioNTech #CovidVaccine and the next… https://t.co/pGExRnMf7C",Twitter Web App
1342885819636461570,Nottingham UK,2020-12-26 17:31:43,"@surtegteborg1 If I was vulnerable and had the choice, based on data to date, I’d want #PfizerBioNTech vaccine. But… https://t.co/DJnqbU6MPi",Twitter Web App
1342883370896920577,,2020-12-26 17:21:59,Looking forward to receiving the Pfizer–BioNTech COVID-19 vaccine on Monday morning @ospniguarda #SARSCoV2… https://t.co/ulJn1Bbxwr,Twitter for iPad
1342882141894553602,"Saint Louis, MO, USA",2020-12-26 17:17:06,Now my turn to return the favor: spending the whole day vaccinating @WUSTLmed and @BarnesJewish employees with the… https://t.co/8VPTlZual9,Twitter for iPhone
1342865699442749440,UAE ,2020-12-26 16:11:46,"The transfer of the first shipment of #PfizerBioNTech  vaccine to the #UAE🇦🇪👌👌
@DoHSocial https://t.co/dHaTNqUGD9",Twitter Web App
1342865253042798592,United Arab Emirates,2020-12-26 16:10:00,"COVID-19: How you can book an appointment for the Pfizer-BioNTech vaccine in #Dubai 

Vaccine is available at six h… https://t.co/oC1dFgTWmE",TweetDeck
1342865233388429312,New York,2020-12-26 16:09:55,Comparing the #PfizerBioNTech and #Moderna #COVID19  vaccines https://t.co/RQ7MRG4wvr,Twitter Web App
1342850148091666432,,2020-12-26 15:09:58,"At a time when #PfizerBioNTech, #SputnikV,  #Moderna is already used 4 mass inoculation in other countries (poor, d… https://t.co/9MzgIajJCV",Twitter for Android
1342842603776200710,,2020-12-26 14:40:00,Central Drugs Standard Control Organisation will evaluate Oxford's #COVID19 vaccine for emergency use in #India.… https://t.co/I2w4wNU2yj,TweetDeck
1342839475655897089,Guyana,2020-12-26 14:27:34,"In summer 2020 as #COVID19 was exponentially spreading, #Trump declined several offers to procure millions of addit… https://t.co/ZihuRvfhlN",Twitter Web App
1342829901628391426,"Maryland, USA",2020-12-26 13:49:31,So grateful for #Science and #scientists. Never have been this super excited to go to hospital during #Christmas ho… https://t.co/KCgBDJN57q,Twitter for iPhone
1342823345801277443,"Vermont, USA",2020-12-26 13:23:28,Nice comparison of the #PfizerBioNTech and #Moderna #CovidVaccines https://t.co/Nya3cQTA3j,Twitter for iPhone
1342817439348740097,,2020-12-26 13:00:00,"#Irak: The country is part of the Gavi Vaccine Alliance, which oversees Covax, the UN's global vaccine access mecha… https://t.co/AeS6w5M9lv",TweetDeck
1342816308149293056,"Warszawa, Polska",2020-12-26 12:55:30,"First #PfizerBioNTech #coronavirus vaccines arrived in Poland late on Friday, which the prime minister, Mateusz Mor… https://t.co/glJBLD74X8",Twitter Web App
1342811495655211009,Netherlands/Bulgaria,2020-12-26 12:36:23,"The same #MHRA that is responsible for the #PfizerBioNTech #COVID_19 #Vaccine #approval in 2020. 
https://t.co/eKxbGB9N3E",Twitter Web App
1342806298107252736,"Brussels, Belgium",2020-12-26 12:15:44,First doses of #vaccines from #PfizerBioNTech reach #Lithuania! https://t.co/TEpSOigz8p,Twitter for Android
